,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_calculate…(100),Exit_calculate…(100),Entry_calculate…(400),Exit_calculate…(400),Entry_calculate…(14),Exit_calculate…(14),Entry_λ,Exit_λ,Entry_calculate…(20),Exit_calculate…(20)
237,-1,13765,13767,29306.01,29487.41,,,-240.19342000000145,58.79342,-0.008196046476473571,2023-07-28 13:00:00,2023-07-28 15:00:00,0 days 02:00:00,,29356.92422338531,29360.07209816679,29761.440987673377,29758.218467786824,70.51642857142853,90.41928571428564,14.222567027252566,29.828646699005468,901.5944605000001,1009.075201
238,-1,13914,13938,29230.24,29200.01,,,-28.2002499999968,58.43025,-0.0009647628620222076,2023-08-03 18:00:00,2023-08-04 18:00:00,1 days 00:00:00,,29258.05935185464,29240.2337647154,29503.299221814148,29470.452638689585,119.78071428571457,86.28857142857123,21.469057668588192,-6.629059132650736,1160.0569745,951.1931225000001
239,-1,13990,13995,29086.57,29197.0,,,-168.7135700000003,58.28357,-0.00580039413378753,2023-08-06 22:00:00,2023-08-07 03:00:00,0 days 05:00:00,,29129.860326314316,29129.973746680138,29378.297313117655,29372.171395611836,59.594285714285434,78.14214285714297,5.860673545290216,11.063239727056986,576.395931,618.117851
240,2,14057,14069,29513.41,29542.04,,,-60.850899999997964,118.1109,-0.001030902562597772,2023-08-09 17:00:00,2023-08-10 05:00:00,0 days 12:00:00,,29419.463867592585,29449.100825786056,29396.407871560208,29405.743504156995,135.01285714285768,108.93071428571498,-53.50925383504297,-8.642376146913932,1773.2500515,1516.5178864999998
241,-1,14296,14301,26216.01,26056.78,,,106.95720999999956,52.27279,0.004079843195055168,2023-08-19 16:00:00,2023-08-19 21:00:00,0 days 05:00:00,,27307.530490338464,27192.2194584415,28660.943858927687,28597.616674454013,107.41571428571426,108.77071428571435,76.32826598827447,46.870480428688694,1204.393394,1163.7836295000002
242,-1,14317,14319,26183.71,26062.86,,,68.60342999999854,52.246570000000006,0.0026200805768165575,2023-08-20 13:00:00,2023-08-20 15:00:00,0 days 02:00:00,,26898.34628139031,26866.45621251901,28406.943952101625,28383.83923009515,66.86999999999976,65.8971428571427,13.900802174396656,4.293870133887411,704.8054215,775.689267
243,-1,14325,14331,26232.99,26097.38,,,83.27963000000058,52.33037,0.0031746144835186384,2023-08-20 21:00:00,2023-08-21 03:00:00,0 days 06:00:00,,26784.45235663838,26712.08385708174,28317.526139430713,28253.335206320746,86.2507142857147,88.46714285714317,10.093476425538006,-4.906204305046115,821.1338635,824.7493695000001
244,-1,14438,14439,26068.33,25833.59,,,182.83808000000158,51.901920000000004,0.007013801037504199,2023-08-25 14:00:00,2023-08-25 15:00:00,0 days 01:00:00,,26210.351524978196,26204.839811612288,27372.972052857018,27365.785209700625,112.32999999999967,125.36142857142815,-6.739764588104791,-9.414404420623129,1101.4994575,1195.3651675
245,-1,14483,14485,26082.78,26071.67,,,-41.044449999999415,52.15445,-0.001573622520298786,2023-08-27 11:00:00,2023-08-27 13:00:00,0 days 02:00:00,,26108.078942505286,26106.815839181872,27103.66784983851,27093.440725008808,25.65285714285736,24.431428571428633,6.924671308100462,6.525516287607782,443.643405,418.0297155
246,-1,14490,14492,26065.08,26125.48,,,-112.59055999999782,52.190560000000005,-0.004319593878092661,2023-08-27 18:00:00,2023-08-27 20:00:00,0 days 02:00:00,,26108.06896826393,26108.078811680694,27069.416277689703,27059.85445876878,43.4971428571428,48.69214285714276,5.665126265283195,2.9689719328313924,549.218036,547.692795
247,2,14558,14559,27376.07,27110.0,,,-641.1121399999994,108.97214,-0.011709353095605017,2023-08-30 14:00:00,2023-08-30 15:00:00,0 days 01:00:00,,26638.813601251433,26649.958480434572,26948.691918878325,26949.953455442523,149.081428571428,154.08999999999963,-84.51207002635351,-84.46192679672623,1706.8210079999997,1747.2925074999998
248,2,14560,14584,27201.63,26922.01,,,-667.4872800000053,108.24728,-0.012269251511766067,2023-08-30 16:00:00,2023-08-31 16:00:00,1 days 00:00:00,,26659.966629336857,26849.917363971064,26950.977976861763,26975.623801556118,149.10857142857094,173.74642857142862,-84.56808952042323,-79.55771605442459,1692.428718,1659.3464185
249,-1,14633,14637,25861.41,25848.98,,,-39.28038999999971,51.710390000000004,-0.0015188804477404999,2023-09-02 17:00:00,2023-09-02 21:00:00,0 days 04:00:00,,26238.432665412893,26207.654365892446,26740.074577743722,26722.208643707978,62.50500000000024,60.78500000000012,24.264791711913062,16.972632467413746,726.268967,726.3685939999999
250,-1,14640,14660,25869.52,26011.16,,,-193.5206799999994,51.88068,-0.007480644403143137,2023-09-03 00:00:00,2023-09-03 20:00:00,0 days 20:00:00,,26187.819034972377,26097.44789404787,26709.476479330377,26633.525515367557,60.183571428571405,94.82571428571411,15.107869080985026,12.766955395117979,707.141443,760.1610495
251,-1,14662,14680,25967.7,25814.24,,,101.67805999999912,51.781940000000006,0.003915558944380836,2023-09-03 22:00:00,2023-09-04 16:00:00,0 days 18:00:00,,26092.021626268324,26039.863887930467,26626.815140279166,26566.197342136034,97.677857142857,85.7485714285714,7.649832438151208,-15.081520063172581,775.6943005,847.1782774999999
252,-1,14704,14728,25759.38,25588.01,,,120.02261000000262,51.347390000000004,0.004659374953900353,2023-09-05 16:00:00,2023-09-06 16:00:00,1 days 00:00:00,,25933.68889002268,25856.05821359258,26475.515774139036,26391.623099520733,103.99857142857218,71.81999999999971,8.200943075026501,-17.446680042355275,1059.5670195,738.0747144999999
253,-1,14731,14740,25630.0,25837.88,,,-259.347880000001,51.46788,-0.01011891845493573,2023-09-06 19:00:00,2023-09-07 04:00:00,0 days 09:00:00,,25848.44824928896,25833.892573008026,26381.71671034405,26354.30007782479,144.5971428571429,138.30857142857192,-3.1028247204845982,15.649112821221262,1204.9291545,1224.0956525
254,-1,14800,14804,25894.1,25868.42,,,-26.082519999999704,51.762519999999995,-0.0010072765610698899,2023-09-09 16:00:00,2023-09-09 20:00:00,0 days 04:00:00,,25894.509521034113,25892.470112374616,26243.309894126465,26235.879465337417,40.85142857142845,40.604999999999826,5.968666323717237,4.003030962230362,515.435044,475.471566
255,-1,14829,14834,25820.35,25687.33,,,81.5123199999968,51.50768,0.003156902210852905,2023-09-10 21:00:00,2023-09-11 02:00:00,0 days 05:00:00,,25865.508671591815,25856.146019744967,26187.888666193125,26177.528493712638,90.2642857142855,121.959285714286,8.672394743645011,-5.160859378989503,806.1156675,878.2354860000002
256,2,14940,14943,26425.17,26238.13,,,-479.40659999999446,105.3266,-0.009071022059649887,2023-09-15 12:00:00,2023-09-15 15:00:00,0 days 03:00:00,,26221.2679636117,26226.3085019858,26151.719459784745,26154.046685284895,95.34642857142899,107.31142857142913,-33.426470716040285,-47.94023853458721,975.459535,1022.2935799999999
257,2,14944,14951,26321.2,26776.32,,,804.0449599999979,106.19504,0.01527371396440881,2023-09-15 16:00:00,2023-09-15 23:00:00,0 days 07:00:00,,26229.351303926676,26262.449246861906,26155.173484859533,26166.311709073878,104.88357142857214,148.09000000000015,-41.10016715163198,22.15030227684333,1021.3917594999999,1163.4289170000002
258,2,14978,14984,26496.34,26495.94,,,-106.78456000000291,105.98456,-0.002015081328213734,2023-09-17 02:00:00,2023-09-17 08:00:00,0 days 06:00:00,,26379.100068892498,26396.876220050497,26214.08954730617,26223.614397389734,64.32928571428549,56.13285714285718,-7.209503869922391,-0.7789141690344588,527.6027485000001,483.686089
259,2,14998,15001,26484.91,26462.4,,,-150.9146199999968,105.89462,-0.0028490680164666334,2023-09-17 22:00:00,2023-09-18 01:00:00,0 days 03:00:00,,26427.51051951167,26430.785889785267,26243.97009155021,26247.544799652056,55.12357142857114,67.05499999999977,-8.091700130115218,-6.106316493729015,508.70655,573.261853
260,2,15069,15082,27098.73,26747.3,,,-810.5520600000006,107.69206,-0.014955535923639228,2023-09-20 21:00:00,2023-09-21 10:00:00,0 days 13:00:00,,26902.039744839753,26920.07189676243,26475.00775960884,26507.205211530156,165.07785714285714,112.0542857142856,-9.948131515853454,-40.89796307074747,1540.2955029999998,1379.5092485
261,-1,15187,15208,26331.58,26126.66,,,152.4617600000019,52.45824,0.005790072604834233,2023-09-25 19:00:00,2023-09-26 16:00:00,0 days 21:00:00,,26489.0170399272,26412.148551237104,26499.883852062398,26476.826586424264,110.70285714285741,81.47928571428643,40.093203148789456,-11.24450540634884,1201.493713,750.165129
262,2,15279,15303,26908.12,26992.39,,,60.73898000000088,107.80102,0.0011286366345920106,2023-09-29 15:00:00,2023-09-30 15:00:00,1 days 00:00:00,,26636.874054507953,26748.18739610412,26519.547824119138,26565.480819382046,149.7871428571434,45.71214285714346,-38.316647234290585,5.228665330355279,1342.276037,526.0407875
263,2,15355,15361,27798.82,27430.0,,,-848.0976399999994,110.45764,-0.01525420215678216,2023-10-02 19:00:00,2023-10-03 01:00:00,0 days 06:00:00,,27336.30247103637,27361.2721813635,26792.20592980104,26814.86981558904,254.01785714285663,282.6521428571427,-77.32301780914392,-105.57496014824711,2411.9802365,2456.821003
264,2,15424,15445,27555.0,27252.99,,,-713.6359799999968,109.61598000000001,-0.012949301034294989,2023-10-05 16:00:00,2023-10-06 13:00:00,0 days 21:00:00,,27522.83778364696,27524.330231999807,27016.877164631907,27067.377846576917,153.06857142857112,157.76000000000073,-21.1386292202711,-1.9845468913447704,1352.9282845,1193.521224
265,2,15446,15448,27526.1,27941.12,,,719.1055600000009,110.93444,0.013062249283407466,2023-10-06 14:00:00,2023-10-06 16:00:00,0 days 02:00:00,,27527.214781861196,27542.189718363057,27070.383443352093,27078.731325085642,169.14785714285816,202.9535714285721,6.594842846572073,37.48240502978871,1246.6013149999999,1523.130361
266,2,15475,15482,27891.2,28016.28,,,138.34503999999623,111.81496,0.0024800840408444446,2023-10-07 19:00:00,2023-10-08 02:00:00,0 days 07:00:00,,27704.763825503425,27739.003145353494,27186.592060880535,27213.39565043293,65.22285714285707,59.30142857142918,-18.174659478409126,1.1211621905956548,585.8455685,554.346662
267,2,15494,15513,27910.75,27745.77,,,-441.2730399999991,111.31304,-0.007905073134903223,2023-10-08 14:00:00,2023-10-09 09:00:00,0 days 19:00:00,,27772.686646086735,27802.125712691293,27253.307632853794,27309.178391551664,104.3764285714286,106.72428571428541,-8.589452261957948,-30.42096111385743,815.2646665,829.3326440000001
268,-1,15608,15610,26874.99,26738.05,,,83.32696000000232,53.613040000000005,0.003100539200200773,2023-10-13 08:00:00,2023-10-13 10:00:00,0 days 02:00:00,,27098.910463887067,27085.56105446105,27227.20274066899,27222.537225373246,70.66214285714288,68.79714285714284,17.165179407038657,7.764223039262085,849.8495650000001,804.6136250000001
269,-1,15614,15616,26855.64,26706.83,,,95.24752999999767,53.562470000000005,0.0035466490465316746,2023-10-13 14:00:00,2023-10-13 16:00:00,0 days 02:00:00,,27066.748927221674,27054.416041142988,27214.99016803993,27210.38225845688,85.82928571428549,92.53714285714263,7.572654699605253,-0.22082958889976823,774.048848,811.8120605
270,-1,15623,15647,26829.9,26849.44,,,-73.21933999999723,53.679339999999996,-0.0027290202348870477,2023-10-13 23:00:00,2023-10-14 23:00:00,1 days 00:00:00,,27028.67619041511,26972.690553742326,27198.192140782954,27162.58956483028,144.63499999999945,42.28357142857151,11.833471691750898,-8.809390420159072,1091.8618204999998,412.603813
271,-1,15662,15665,26861.12,26930.29,,,-122.96141000000189,53.79141,-0.0045776724872231365,2023-10-15 14:00:00,2023-10-15 17:00:00,0 days 03:00:00,,26947.856423693378,26947.26928362999,27141.964620503193,27138.918389626193,37.57571428571412,41.785714285714285,-2.780987416463473,8.275905723977681,360.499421,390.9527075
272,2,15710,15713,28291.83,28584.8,,,472.18673999999504,113.75326000000001,0.008344931027791321,2023-10-17 14:00:00,2023-10-17 17:00:00,0 days 03:00:00,,27609.0213140935,27660.38720762535,27308.71798693545,27326.32301888059,172.90428571428598,187.87000000000054,-36.35554350493817,-21.52623970046841,1817.4846730000002,1733.8748825000002
273,2,15730,15754,28267.57,28400.0,,,151.5248600000006,113.33514,0.002680188993960182,2023-10-18 10:00:00,2023-10-19 10:00:00,1 days 00:00:00,,27896.511734031064,28053.954278436788,27420.174996764825,27520.490499445383,174.73500000000033,103.99214285714308,-31.188920112548843,20.419007761669153,1381.259133,1082.912448
274,2,15824,15841,29816.27,30120.01,,,487.6074399999959,119.87256,0.008176868535198906,2023-10-22 08:00:00,2023-10-23 01:00:00,0 days 17:00:00,,29253.598088682305,29451.051486411325,28112.625175730245,28260.988466965093,170.15642857142848,159.9928571428575,-33.42565834136545,35.11451821046113,1386.8518755,1184.5808949999998
275,1,15923,15929,34277.57,33773.64,,,-571.9812100000003,68.05121,-0.01668674908985678,2023-10-26 11:00:00,2023-10-26 17:00:00,0 days 06:00:00,,33056.04753369836,33169.68521671433,30044.606702318644,30163.41632443486,226.14499999999992,272.94071428571414,-87.97350239374349,-92.11439769310294,1877.3288269999998,1838.963897
276,1,15951,15954,33900.0,33600.14,,,-367.36014000000057,67.50014,-0.010836582300885017,2023-10-27 15:00:00,2023-10-27 18:00:00,0 days 03:00:00,,33491.56058411979,33502.952846469954,30570.88960088219,30617.305627637554,200.27857142857152,224.68714285714356,0.8105484181269276,-42.6162430497899,1244.0304315,1428.7177465
277,1,15986,15993,34006.53,34241.65,,,166.87182000000263,68.24817999999999,0.004907052263197655,2023-10-29 02:00:00,2023-10-29 09:00:00,0 days 07:00:00,,33764.53666043039,33807.728103882044,31124.272864594037,31226.365640767996,99.26785714285714,91.57428571428474,-15.657196909677225,11.393253249861587,714.79045,495.0331615
278,1,16016,16018,34193.46,34532.1,,,269.91443999999944,68.72556,0.007893744593264296,2023-10-30 08:00:00,2023-10-30 10:00:00,0 days 02:00:00,,34029.769773145694,34049.57419925507,31572.575166096292,31602.049974052992,181.0578571428575,192.29071428571478,-35.01661233242611,-4.946732734330581,1148.4391085,1170.908455
279,1,16026,16036,34307.79,34209.32,,,-166.98711000000117,68.51711,-0.004867323427128391,2023-10-30 18:00:00,2023-10-31 04:00:00,0 days 10:00:00,,34119.2239109534,34170.764981687025,31716.638997491587,31847.83579121114,232.95071428571515,168.65857142857203,-23.42761777120449,-33.29204102510631,1525.976645,1502.2440155
280,1,16037,16046,34236.11,34207.01,,,-97.54311999999855,68.44312000000001,-0.002849129763866287,2023-10-31 05:00:00,2023-10-31 14:00:00,0 days 09:00:00,,34172.971813732824,34198.56587770303,31859.977308461956,31968.570990511256,169.51214285714326,190.4992857142861,-31.896753962014923,-5.293027809872694,1453.4888655,1256.7373750000002
281,1,16094,16105,34926.97,34510.3,,,-486.10726999999827,69.43727000000001,-0.013917819667723727,2023-11-02 14:00:00,2023-11-03 01:00:00,0 days 11:00:00,,34638.79300108363,34666.2240386566,32581.20014511123,32698.79013244535,258.2257142857135,299.38214285714326,-75.69033579931485,-58.213140602631306,2393.313302,1981.0400765
282,1,16175,16193,34971.41,34967.23,,,-74.1186400000003,69.93864,-0.0021194066810574772,2023-11-05 23:00:00,2023-11-06 17:00:00,0 days 18:00:00,,34808.14315876352,34871.14189438076,33319.541177477455,33465.17951024163,226.19571428571467,168.96428571428518,-18.669348876525717,-2.912878124262953,1041.308385,1079.4017900000001
283,1,16204,16211,34919.01,34643.32,,,-345.2523300000023,69.56233,-0.009887231339032894,2023-11-07 04:00:00,2023-11-07 11:00:00,0 days 07:00:00,,34890.57423465482,34881.44652616936,33545.81940503393,33589.79138146601,156.83357142857182,146.59142857142902,-22.19696110332771,-35.90668080805601,958.5660304999999,888.3174164999998
284,1,16240,16243,35225.67,35589.56,,,293.07476999999943,70.81523,0.008319920387603647,2023-11-08 16:00:00,2023-11-08 19:00:00,0 days 03:00:00,,35044.88983487539,35072.00435811452,33812.0006530312,33837.26484240895,142.13285714285718,173.82142857142858,-11.553485840247788,13.713784514852179,1113.833435,1064.6632695
285,1,16319,16320,36891.92,37129.99,,,164.04808999999972,74.02190999999999,0.004446721395904532,2023-11-11 23:00:00,2023-11-12 00:00:00,0 days 01:00:00,,36525.559218258684,36533.109728788215,34790.22228203266,34800.77907863099,163.04214285714312,189.7500000000005,-17.68823055064194,-24.314849408609366,890.8956605,919.7744574999999
286,1,16321,16346,36906.86,37192.95,,,211.99018999999652,74.09980999999999,0.005743923758347189,2023-11-12 01:00:00,2023-11-13 02:00:00,1 days 01:00:00,,36541.46379356469,36760.653525889524,34811.52327275253,35079.77726771076,194.3107142857147,139.206428571428,-24.291954458362593,2.3426703658021886,913.7638595000001,807.3759514999999
287,1,16348,16362,36914.01,36670.09,,,-317.50410000000556,73.5841,-0.008601181502632924,2023-11-13 04:00:00,2023-11-13 18:00:00,0 days 14:00:00,,36766.933054332236,36792.56736031309,35098.095258591806,35218.3432566714,148.206428571428,195.9399999999992,-21.03815202454934,-22.44048217412221,864.168887,1339.4470525
288,1,16430,16434,36770.0,36313.28,,,-529.8032800000012,73.08328,-0.014408574381289079,2023-11-16 14:00:00,2023-11-16 18:00:00,0 days 04:00:00,,36694.417877807115,36670.075958214285,35599.440815769565,35614.88231165626,263.47428571428514,308.8249999999992,-137.0279611312592,-172.78858594688407,2071.4675115,1828.3353470000002
289,1,16504,16507,36568.27,36835.99,,,194.31574000000117,73.40426,0.005313779951854379,2023-11-19 16:00:00,2023-11-19 19:00:00,0 days 03:00:00,,36516.33159602975,36532.75289001569,35857.423535537535,35871.4057287519,100.57857142857392,129.3371428571445,-5.486262968056074,35.403445825074556,587.061571,705.089117
290,1,16530,16550,37576.65,37011.88,,,-639.3585300000041,74.58852999999999,-0.017014782584397557,2023-11-20 18:00:00,2023-11-21 14:00:00,0 days 20:00:00,,36793.53512416495,36967.12346662452,36019.00597009877,36144.214380864076,319.40357142857255,177.6914285714286,13.208270509326837,-86.04708420282407,1720.7082585,1102.5710625
291,1,16552,16554,36975.03,36901.99,,,-146.91702000000086,73.87701999999999,-0.003973411786278462,2023-11-21 16:00:00,2023-11-21 18:00:00,0 days 02:00:00,,36971.78557164855,36968.677669613506,36153.57731088701,36160.9306906706,245.0007142857139,312.5892857142857,-54.56905233654754,-54.491823355208105,1535.3656855000002,1783.237805
292,1,16599,16600,37204.1,36951.34,,,-326.91544000000204,74.15544,-0.008787080993761515,2023-11-23 15:00:00,2023-11-23 16:00:00,0 days 01:00:00,,36988.28792452693,36990.18321315016,36316.158359580935,36319.98799369774,181.75785714285718,190.42642857142917,-62.311210208325946,-65.52090317769978,1455.8432550000002,1391.8575935
293,1,16601,16610,37084.0,37395.97,,,237.49003000000116,74.47997000000001,0.006404110398015257,2023-11-23 17:00:00,2023-11-24 02:00:00,0 days 09:00:00,,36993.73958516698,37045.18031898844,36324.226357818945,36367.357790640686,191.42571428571475,164.192142857143,-59.6804036907869,-0.02382527883418817,1217.0378635000002,993.175172
294,1,16644,16651,37652.51,37815.63,,,87.65185999999534,75.46814,0.00232791545636652,2023-11-25 12:00:00,2023-11-25 19:00:00,0 days 07:00:00,,37376.945917101235,37425.75892744574,36576.67948724699,36617.00807924566,91.43785714285696,76.66000000000038,-28.339725920023724,-2.2373644566595914,797.207874,478.24881100000005
295,1,16668,16670,37679.3,37514.9,,,-239.59420000000148,75.19420000000001,-0.00635877524263985,2023-11-26 12:00:00,2023-11-26 14:00:00,0 days 02:00:00,,37516.25099850511,37512.756439206794,36708.63256696438,36715.78824567817,76.23928571428405,102.14785714285556,-15.373083172079085,-40.88384516225459,490.2978064999999,617.4889905
296,1,16744,16759,37830.74,37864.01,,,-42.424749999995925,75.69475,-0.0011214359010687613,2023-11-29 16:00:00,2023-11-30 07:00:00,0 days 15:00:00,,37583.36245356743,37648.98371000299,36959.965149612784,37023.134524471665,242.25357142857112,166.06499999999974,-65.98395226969336,-7.643597106085439,1584.6477985,1208.638806
297,1,16761,16767,37668.86,37655.08,,,-89.10393999999884,75.32394000000001,-0.0023654535868618516,2023-11-30 09:00:00,2023-11-30 15:00:00,0 days 06:00:00,,37650.64804251929,37660.64456761597,37029.782506143696,37050.787696173655,169.88571428571439,194.89285714285765,-22.35579499425013,-21.26895722083642,1211.3738395,1148.6294965000002
298,1,16769,16779,37661.88,37990.79,,,253.2573300000035,75.65267,0.0067245004763438025,2023-11-30 17:00:00,2023-12-01 03:00:00,0 days 10:00:00,,37662.25716569004,37688.92296267193,37057.262143634325,37093.741869451354,186.38571428571439,156.45714285714243,-14.076099299745373,37.66967740831876,1118.208461,1080.5468850000002
299,1,16933,16938,43408.0,43419.03,,,-75.79703000000117,86.82703000000001,-0.0017461534740140384,2023-12-07 13:00:00,2023-12-07 18:00:00,0 days 05:00:00,,42417.32376841254,42521.29138720223,39489.93898689111,39589.235089149595,262.1149999999995,340.3664285714289,-96.06823968895017,-31.786114349959142,1701.134996,1997.3462165
300,1,16992,17002,43713.59,43606.79,,,-194.12037999999563,87.32038,-0.004440732961991814,2023-12-10 00:00:00,2023-12-10 10:00:00,0 days 10:00:00,,43395.54975215227,43471.46973570256,40585.02281505093,40742.599747912405,179.038571428572,160.11071428571555,-34.52680107528079,-21.30995640728282,1072.0339800000002,801.0677085
301,1,17003,17013,43700.01,43960.01,,,172.33998,87.66002,0.003943705733705881,2023-12-10 11:00:00,2023-12-10 21:00:00,0 days 10:00:00,,43476.74795875795,43544.20972043235,40757.53949979314,40908.316866943074,150.10857142857225,159.10142857142895,-19.11478944381752,7.820961566082403,763.562353,753.8662354999999
302,1,17016,17018,43789.5,43222.45,,,-654.0619500000029,87.01195,-0.014936501901140764,2023-12-11 00:00:00,2023-12-11 02:00:00,0 days 02:00:00,,43555.230147583854,43517.043597340395,40950.38904174423,40966.66505117955,156.25571428571493,372.55714285714305,-10.769800896896143,-142.21395583397808,846.770734,1519.0132495000003
303,1,17102,17106,42570.12,43202.17,,,546.2777099999956,85.77229,0.012832421191201562,2023-12-14 14:00:00,2023-12-14 18:00:00,0 days 04:00:00,,42314.48270198367,42350.30804904637,41286.46889255358,41315.98417794582,344.62571428571545,442.3935714285731,-64.88696893026935,-52.26951566389832,2061.7260964999996,1907.31449
304,1,17227,17237,42216.41,42812.96,,,511.52062999999566,85.02937,0.012116630239283593,2023-12-19 19:00:00,2023-12-20 05:00:00,0 days 10:00:00,,42199.59647922053,42245.53984200908,41706.807666797395,41742.93556576784,325.34928571428617,304.6842857142853,-137.02237056320442,14.164198940400723,1856.4133195,1520.249595
305,1,17295,17300,43636.38,43640.79,,,-82.8671699999965,87.27717,-0.0018990386003604818,2023-12-22 15:00:00,2023-12-22 20:00:00,0 days 05:00:00,,43248.93866668183,43291.48058062416,42228.16430638509,42264.39533628065,263.3700000000005,255.2964285714292,-38.44030583006317,-13.521478041076879,1408.425482,1475.3112125
306,1,17309,17331,43504.03,43856.86,,,265.4691100000017,87.36089000000001,0.006102172833183499,2023-12-23 05:00:00,2023-12-24 03:00:00,0 days 22:00:00,,43353.37713346098,43484.14588930035,42326.30633078457,42470.934116993085,212.20000000000073,120.35785714285781,-22.40528301068863,13.255818634932957,1113.6705465,631.1764825
307,1,17335,17339,43555.39,43594.57,,,-47.9699599999997,87.14996,-0.0011013553087228733,2023-12-24 07:00:00,2023-12-24 11:00:00,0 days 04:00:00,,43494.741399660015,43505.47397703669,42493.73907831126,42516.32661678272,148.31071428571417,154.05714285714254,-18.611283889988087,-13.598492459033213,747.6698625,765.066674
308,1,17564,17580,45039.49,43702.89,,,-1425.3423799999985,88.74238,-0.0316465035461103,2024-01-02 20:00:00,2024-01-03 12:00:00,0 days 16:00:00,,43541.22498709949,43913.38474153936,42882.928555066406,43039.91567873401,449.49857142857167,547.6914285714291,-159.84096089114934,-252.16329668280878,2672.2301505000005,2809.186697
309,1,17682,17687,44064.83,43862.85,,,-289.9076800000032,87.92768000000001,-0.006579117178030671,2024-01-07 18:00:00,2024-01-07 23:00:00,0 days 05:00:00,,43832.221678721624,43855.23807917984,43301.09247073311,43320.24349123892,233.49428571428507,269.255,-6.636058614246451,-28.181588418226738,920.9366480000001,981.3206514999999
310,1,17688,17691,43929.01,43371.09,,,-645.2201000000056,87.3001,-0.014687790596692372,2024-01-08 00:00:00,2024-01-08 03:00:00,0 days 03:00:00,,43850.81752315648,43832.298685763875,43321.79838654446,43324.95457542594,288.66428571428594,322.3521428571429,-51.771611875817875,-83.85895148697603,1039.677645,1232.564307
311,1,17725,17726,46166.36,46834.01,,,574.6496300000015,93.00037,0.012447367087203681,2024-01-09 13:00:00,2024-01-09 14:00:00,0 days 01:00:00,,44890.02514209597,44923.11573334159,43717.38933774458,43731.57243331693,468.17928571428587,438.8150000000002,-120.17472534122754,-117.93147713755815,2894.844113,2509.713156
312,1,17735,17749,46254.0,44670.54,,,-1674.384539999999,90.92454000000001,-0.036199778181346516,2024-01-09 23:00:00,2024-01-10 13:00:00,0 days 14:00:00,,45179.197120810095,45293.20120486008,43852.95914220432,43975.48377553863,721.4885714285712,450.9814285714284,-148.35176330202933,-119.5642941312386,2991.276843,2971.4194265
313,1,18189,18196,41945.09,42331.19,,,301.8237200000058,84.27628000000001,0.007195686551155575,2024-01-28 21:00:00,2024-01-29 04:00:00,0 days 07:00:00,,41475.457962892826,41559.35866507939,41784.39122283594,41795.70603580472,243.95214285714246,256.2278571428557,-87.65168716856705,3.39058654230041,1158.4392905,910.372521
314,1,18240,18251,42941.1,42384.72,,,-641.7058199999974,85.32582,-0.014943860776738316,2024-01-31 00:00:00,2024-01-31 11:00:00,0 days 11:00:00,,42479.80262051703,42549.329073287096,42045.97323510822,42088.29013851878,322.41000000000037,260.985714285716,-88.26833245307887,-69.79483924674366,1591.092259,1371.4587185
315,1,18303,18304,42805.35,43242.1,,,350.70255,86.04745,0.008192960692997416,2024-02-02 15:00:00,2024-02-02 16:00:00,0 days 01:00:00,,42719.75185634257,42729.58568096945,42246.729201757786,42251.565265589416,221.35428571428616,237.5685714285719,-21.90818150505757,-9.025814546550038,1260.668365,1319.6957770000001
316,1,18336,18343,43011.1,42746.13,,,-350.72723000000116,85.75722999999999,-0.00815434225118637,2024-02-04 00:00:00,2024-02-04 07:00:00,0 days 07:00:00,,42896.428764466575,42899.98709133891,42374.66988148977,42393.64643157344,120.46857142857074,107.07999999999915,-14.106525799098286,-29.201069498299216,512.9924345000001,515.9467235
317,1,18346,18351,42942.73,42874.0,,,-154.5467300000032,85.81673,-0.003598903236939091,2024-02-04 10:00:00,2024-02-04 15:00:00,0 days 05:00:00,,42899.69559165627,42906.58059915396,42401.09932984431,42415.22210950874,107.312142857142,119.68071428571368,-10.74768268110094,4.507596280444744,546.203876,513.200889
318,1,18491,18493,46884.22,47231.54,,,253.20423999999971,94.11576,0.005400628185773268,2024-02-10 11:00:00,2024-02-10 13:00:00,0 days 02:00:00,,45446.042445241634,45517.48201997973,43548.78660484892,43585.7900905999,226.47428571428722,201.3371428571445,-109.02788853557058,-75.72648271942484,1752.120018,1530.1060495
319,1,18540,18543,47903.04,48797.99,,,798.2489699999971,96.70103,0.016663847847652218,2024-02-12 12:00:00,2024-02-12 15:00:00,0 days 03:00:00,,47065.6979289539,47172.62038381603,44515.95501666804,44581.10344669478,288.8528571428568,371.2335714285712,-51.65441934902243,118.92837545009434,1335.852652,1953.6868944999999
320,1,18566,18567,49528.05,48692.17,,,-934.1002200000047,98.22022000000001,-0.01886002416812296,2024-02-13 14:00:00,2024-02-13 15:00:00,0 days 01:00:00,,48160.65914551095,48171.88312282757,45154.45292654894,45172.27346058111,362.9449999999997,376.32642857142804,-170.89141546748823,-206.03077296486202,2163.339621,2290.5369855
321,1,18570,18574,48844.18,49524.99,,,582.4408299999977,98.36917,0.011924467357216244,2024-02-13 18:00:00,2024-02-13 22:00:00,0 days 04:00:00,,48209.272641331474,48298.87024580038,45226.44344799706,45308.5243324488,425.65571428571377,481.9214285714276,-183.4426263249337,-34.79894837494749,2426.043854,2471.4371340000002
